path,relative_path,class_name,class_index,size_bytes,width,height,aspect_ratio,mode,sha256,phash,corrupt,error,duplicate_group,duplicate_class_conflict
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery340.jpg,battery/battery340.jpg,battery,0,6785,251,201,1.2487562189054726,RGB,dfaae7cdc197fee3543c38727e31f179a447724c56aaca65e1c28e6691bae597,081143870e1d3a64,False,,group-000232,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery341.jpg,battery/battery341.jpg,battery,0,5272,225,225,1.0,RGB,28239333a142690e0a07c6c263cd33139a3e40963607a712418618123989eae1,3c4101073c710430,False,,group-000249,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery342.jpg,battery/battery342.jpg,battery,0,4553,225,225,1.0,RGB,067c1cf156656693c31aef4d76e0a23007d8975df6f74624e10bc4af777d44c3,011801014f780338,False,,group-000250,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery343.jpg,battery/battery343.jpg,battery,0,7242,263,192,1.3697916666666667,RGB,b21368ee91efa3e70c70b25ae65e3785fb84d0c06b3d7a059da2b2231298e12c,112041132e4d1a24,False,,group-000173,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery344.jpg,battery/battery344.jpg,battery,0,4227,235,215,1.0930232558139534,RGB,5f5d4c079a73c094ba40805889953efccdf27768b0dde613785ff948b6562b91,3007303f03012106,False,,group-000251,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery345.jpg,battery/battery345.jpg,battery,0,6292,225,225,1.0,RGB,f91f0579ff2cb3901ba75852fe6c76ca53efdbaa26797dd2264f115a04e4f9d1,0121418f2e7d7068,False,,group-000252,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery346.jpg,battery/battery346.jpg,battery,0,2505,225,225,1.0,RGB,1c082ccbb316cce1e1d56d646f6964f00579e146827d8ea7aaecca329f6c9f24,008100c0494d0000,False,,group-000253,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery347.jpg,battery/battery347.jpg,battery,0,5055,225,225,1.0,RGB,8b870ed50fb43e815401a5bc91c14f7c2b666374038ae514ac4a0e8050d11149,68f3034e9d3a3408,False,,group-000254,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery348.jpg,battery/battery348.jpg,battery,0,4239,227,222,1.0225225225225225,RGB,c8749335b4dd123db8e4c0a19ed8bd3e57e37f469b7b0337eb73f84897943cac,091123478e197668,False,,group-000255,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery349.jpg,battery/battery349.jpg,battery,0,6315,336,150,2.24,RGB,3a2679d845c8e15ea4be85724fa1daece81051af8dc4d3fb316d4ee3d72d220c,e4f27c1f87231104,False,,group-000256,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery35.jpg,battery/battery35.jpg,battery,0,5141,259,194,1.3350515463917525,RGB,cdb50787d4f7a9318ce4bd12d27f1ad572bbdea845f6bfdfb94654043200eb4f,eccc8c9ccc8c9c9e,False,,group-000032,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery350.jpg,battery/battery350.jpg,battery,0,3100,225,225,1.0,RGB,e83394d502b1285cef31514bdfe8125454a4feaee327922f2f70699cb65c5d1a,013001015f780158,False,,group-000257,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery351.jpg,battery/battery351.jpg,battery,0,5019,225,225,1.0,RGB,edf94716d127d543cc78559f1b5b4545f6bc0e342b1901e1f85e3d665fee2c03,1023c51b266d1a04,False,,group-000258,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery352.jpg,battery/battery352.jpg,battery,0,5129,263,192,1.3697916666666667,RGB,bb79e0d4c8c0df63639ae5ecd23ce13aeca8861947dd184ad32af31dbed8be63,0811438b0f66614a,False,,group-000259,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery353.jpg,battery/battery353.jpg,battery,0,3425,258,195,1.323076923076923,RGB,389b9ab52650ed702029db97c83c5ab12e4402d7c585a98f63acdb53e0e06303,0610438f1c320c10,False,,group-000260,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery354.jpg,battery/battery354.jpg,battery,0,2955,225,225,1.0,RGB,0eaa0fb6a634a24f1c7eee1a23babbe571d71a33ca9cfcf8c19bfe30c22ceb8b,010861030e392648,False,,group-000261,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery355.jpg,battery/battery355.jpg,battery,0,4181,259,194,1.3350515463917525,RGB,912f05a0e4e029e5e2626343ff44c046f810313bc44f09d6a867a235501e20a1,1303274e8d3a3a34,False,,group-000262,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery356.jpg,battery/battery356.jpg,battery,0,4776,225,225,1.0,RGB,ba2e560ed902df187dd1fb2424827d37cb237a70fd197560ba7ee1752dba0b22,040933468d3a7448,False,,group-000226,True
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery357.jpg,battery/battery357.jpg,battery,0,5615,225,225,1.0,RGB,030c57e730e46cbf0e2650d7a5c2ecaa4523c9662d33619c25732fd0a5d8a430,091143870e19366c,False,,group-000232,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery358.jpg,battery/battery358.jpg,battery,0,7202,278,181,1.5359116022099448,RGB,bba50000b548c3223a8cd5b9f6b32e5356497fdfb5fd37282776e45e84a2d8fc,1921c51326dd326c,False,,group-000263,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery359.jpg,battery/battery359.jpg,battery,0,4980,291,173,1.6820809248554913,RGB,934d389ebdda0676ef9075a55a958db4ea8c597a478c93e76e4c50f1d7a7a1a2,23c30d3b676e3d72,False,,group-000264,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery36.jpg,battery/battery36.jpg,battery,0,4652,306,165,1.8545454545454545,RGB,0df7d93e1e3d90b556a6b85ac9125a54a393cdff2d9c0a0917546094a4f01de7,0b000f1b030b0003,False,,group-000265,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery360.jpg,battery/battery360.jpg,battery,0,9084,259,194,1.3350515463917525,RGB,cd9d5c32332ac8ffa112c958fd7c71ea92ede7b5c762155ea33d0fe48c2194fe,633c474d2d098361,False,,group-000266,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery361.jpg,battery/battery361.jpg,battery,0,5443,225,225,1.0,RGB,0293919ede93f198f9a3bf73c2936678f170324659ac558bbe3b90a898998525,3803787f07034104,False,,group-000267,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery362.jpg,battery/battery362.jpg,battery,0,4271,225,225,1.0,RGB,4e9f376381120267e6836ee9605da61cb3330f31fabc37740326fd9864615b46,013001014f7c610c,False,,group-000268,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery363.jpg,battery/battery363.jpg,battery,0,4864,258,195,1.323076923076923,RGB,54947b3ed00742a2f350dd8c37be6a5bfba5e37e46659743ab2ea5003ff253a8,343b1c9e07251313,False,,group-000269,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery364.jpg,battery/battery364.jpg,battery,0,6509,276,183,1.5081967213114753,RGB,12e393579f25957e991c445b86fdc4a51e9a8f7b37c37736f5cb8a74f0b93eac,203f1303330f03e1,False,,group-000270,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery365.jpg,battery/battery365.jpg,battery,0,5611,259,194,1.3350515463917525,RGB,d6c50134e429fb9da21ebe9655e38adbcc0d15c56f12191c22d3070fef18465b,091123461d3a7468,False,,group-000152,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery366.jpg,battery/battery366.jpg,battery,0,3729,299,168,1.7797619047619047,RGB,7428ca2660ef40f79cf92d0fe6e7dda5079bd9a2a79bae0195664997c64e7030,081327860d1ab408,False,,group-000271,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery367.jpg,battery/battery367.jpg,battery,0,4069,259,194,1.3350515463917525,RGB,e7678d89172cf2138df67b552d042becbe66f4b222c8a6259e1f0befd3a3978d,2006703e03811801,False,,group-000272,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery368.jpg,battery/battery368.jpg,battery,0,3964,225,225,1.0,RGB,a340e1c39cffc7c7e74a9252c4eba7fb71b8da1a549b104e074340109b657fde,11860719471e9946,False,,group-000273,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery369.jpg,battery/battery369.jpg,battery,0,2950,220,220,1.0,RGB,288659e4d885a1c7367913392c39c03aca7e0bbd349a39a1ec19d4960cddca59,0049007171002100,False,,group-000274,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery37.jpg,battery/battery37.jpg,battery,0,5691,225,225,1.0,RGB,d703390f7ffb2c168941676d6031e5d88320a14a3da60c9755dc0f47cd2a58c4,6860e0f06071737d,False,,group-000275,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery370.jpg,battery/battery370.jpg,battery,0,5396,259,194,1.3350515463917525,RGB,c533fa99eca2474bca446940d4232c42162352327a3acb16a7b31aa2e5056bda,86383e6319034319,False,,group-000276,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery371.jpg,battery/battery371.jpg,battery,0,4654,302,167,1.8083832335329342,RGB,0e6ce66a481e223eed989eb42472f41a00361b9302b064ce5598f740b6850f21,041161831e3d7a64,False,,group-000277,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery372.jpg,battery/battery372.jpg,battery,0,7610,259,195,1.3282051282051281,RGB,bbff3ce8246f437155db3f2748695b13efb76c0209f351e2cea98f1e02b52f99,0911478f1c5b3428,False,,group-000278,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery373.jpg,battery/battery373.jpg,battery,0,2883,225,225,1.0,RGB,460789554358c9358cb0f968aef48855afa6ef525679b7bb4860c67845ed4bae,004000417d7f0041,False,,group-000279,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery374.jpg,battery/battery374.jpg,battery,0,6139,270,187,1.4438502673796791,RGB,edf56daf25ec374a0aa402c8e7e52f576ee45ca2830b121fde32470b62aa7bc3,092143860c1a3468,False,,group-000246,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery375.jpg,battery/battery375.jpg,battery,0,3127,225,225,1.0,RGB,9258b5e0239d24b31f497165af592b07ae59180cd093b5ed07d0e3fb864029ab,0802180f03230803,False,,group-000280,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery376.jpg,battery/battery376.jpg,battery,0,6173,315,160,1.96875,RGB,7769c5d64aadd19b1b5eb7e862c75466494f90a3e2650d820c567f2fb6de4194,6679de570dc72109,False,,group-000281,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery377.jpg,battery/battery377.jpg,battery,0,3732,285,177,1.6101694915254237,RGB,0dd820d1d1a6084b399a3334269c251ef4b8015397c8ff236631af7d935883cf,00400805618c0000,False,,group-000282,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery378.jpg,battery/battery378.jpg,battery,0,8183,259,195,1.3282051282051281,RGB,cff87acb7dca20b1df9b40573020da52ce5f1616f58c9ade0ab614167806c7ba,0931410b265d3248,False,,group-000283,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery379.jpg,battery/battery379.jpg,battery,0,8583,259,194,1.3350515463917525,RGB,7acf7ee2339e8332c41544120fc37408aff2ea2f7810d3e562c2b23ce7cd2f6e,43030f3f3c232e30,False,,group-000284,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery38.jpg,battery/battery38.jpg,battery,0,4182,225,225,1.0,RGB,b37b223ed042b131e405ae965d5c08fb4e8d886d52a1dbd8b680b428af162490,084d0d2d0d4d4d0c,False,,group-000024,True
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery380.jpg,battery/battery380.jpg,battery,0,2995,225,225,1.0,RGB,66fcee770a26ddd36f3e07be97941bbaf6892bb1b389b9e758760462bc61a704,051063871c320410,False,,group-000285,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery381.jpg,battery/battery381.jpg,battery,0,3491,225,225,1.0,RGB,916354aa7d0a24090c78d3bd23ef3617921483d14337b8ed81be5289c1f75383,010881071e390618,False,,group-000286,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery382.jpg,battery/battery382.jpg,battery,0,7672,258,195,1.323076923076923,RGB,8236d8434826a99d057a15c7170b3b47671ab03345ca1a04963013b154054c35,c1d93070464e0004,False,,group-000287,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery383.jpg,battery/battery383.jpg,battery,0,4931,375,134,2.798507462686567,RGB,fa7ccef47698ff6302c5e7be5b78d478b83bae4949b6d11083ec2019bf237b93,0c29430e3976cb27,False,,group-000288,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery384.jpg,battery/battery384.jpg,battery,0,3120,283,178,1.5898876404494382,RGB,bae1f649a9ed6af19ebb3b4f2dad4a03383a58e2e01fff41567d084ffb59838e,1062391e03210803,False,,group-000289,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery385.jpg,battery/battery385.jpg,battery,0,3469,225,225,1.0,RGB,f994eaa16a4aed9ae04486a4b03aab68ef8af4db8d88b76ee9b38698bd0d1923,013c0703070c0a00,False,,group-000290,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery386.jpg,battery/battery386.jpg,battery,0,3024,225,225,1.0,RGB,7bbd35796bb877b6bca0d22edb7793052c59c2909a0c8fb508d495fa6751999e,030861071e790618,False,,group-000291,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery387.jpg,battery/battery387.jpg,battery,0,4882,259,195,1.3282051282051281,RGB,ca9742b7ac5814b68089c0ed5ab15875f33a9f00fec400f35f7263e5aa295b8d,3b3c170b04012704,False,,group-000292,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery388.jpg,battery/battery388.jpg,battery,0,4383,225,225,1.0,RGB,a4ddf3c54edd83215ef4c2eaa74abfd395a94e2a27506432d08654afbbc58329,0931430f1c6d7a34,False,,group-000293,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery389.jpg,battery/battery389.jpg,battery,0,3654,259,194,1.3350515463917525,RGB,54414a8cd493bf7d3ac19c7e2763f0ccf1e4f8069d53870b5a69c356148fb656,0e4001073e394618,False,,group-000294,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery39.jpg,battery/battery39.jpg,battery,0,4070,259,194,1.3350515463917525,RGB,754986f80b2b3dc1825b52f7bb824caf673094226a513b0c67b685b82cc7a5fd,001a3c164e0b86e0,False,,group-000295,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery390.jpg,battery/battery390.jpg,battery,0,2294,225,225,1.0,RGB,eae2dac4c9f372c722007245fdd5a6d4aaab4ef4f0e332ee9fb02c026f2d58e2,000200011f004300,False,,group-000296,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery391.jpg,battery/battery391.jpg,battery,0,6273,313,161,1.9440993788819876,RGB,d7c0ca02f5884c8c42f527421166b32639d3f33929dc0e7c327d4a2f5bab70ee,11410133471e3976,False,,group-000297,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery392.jpg,battery/battery392.jpg,battery,0,1690,140,140,1.0,RGB,5a29500372606c49aed2bc8c51b47bc32995b94ffcce55d0d320203b54f8d01d,3906073b2f1e904e,False,,group-000298,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery393.jpg,battery/battery393.jpg,battery,0,4862,225,225,1.0,RGB,3d7bb1729e5c680ba753810f7fadda766d95cf89bfb6eacea9074645268f54a9,040923460d3a7448,False,,group-000226,True
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery394.jpg,battery/battery394.jpg,battery,0,4010,225,225,1.0,RGB,b5bb58e1a635e45cb7edd969b632c87499136f499fe8af7d9eddb170eaef8196,2a007e4701016000,False,,group-000299,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery395.jpg,battery/battery395.jpg,battery,0,5332,325,155,2.096774193548387,RGB,f33977cebbe65a2fbb42fb5372b34875620ed4a80585d13c8321ea85fda3ac63,08314307265f3824,False,,group-000300,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery396.jpg,battery/battery396.jpg,battery,0,4899,225,225,1.0,RGB,591dbdb54e822a75f1d74dcd9201081bace4a5ea25d0c4972303505b4dfaad4b,013001016f7c0134,False,,group-000301,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery397.jpg,battery/battery397.jpg,battery,0,4201,225,225,1.0,RGB,911417663fd333f17e778226df5055db4dfd90eec03a9454c8c8285c7dcf8389,0c6101076e7c620c,False,,group-000302,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery398.jpg,battery/battery398.jpg,battery,0,5755,275,183,1.5027322404371584,RGB,28411259b4c2f5071102e54100ea95177acd578e07831b73cf5ac2d6de8f5540,20010151435f5803,False,,group-000303,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery399.jpg,battery/battery399.jpg,battery,0,3262,283,178,1.5898876404494382,RGB,32a0dd8d8a0bd0cc05d0e299a29fef5ce1e773c264442d97c3824b8729181697,03002b271f0f0c23,False,,group-000304,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery4.jpg,battery/battery4.jpg,battery,0,4305,242,208,1.1634615384615385,RGB,be3c8660ffb601e6b6ccd9b5e0a2341c3b9e364634ddfe0333a44982c120d103,8c1e3b231313171e,False,,group-000305,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery40.jpg,battery/battery40.jpg,battery,0,7367,281,180,1.5611111111111111,RGB,9dbb7eded461b32f12ab586979be23ef69ac9961f4d8f302e2ab17ca414ed979,ac93939b9b878686,False,,group-000306,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery400.jpg,battery/battery400.jpg,battery,0,2146,285,177,1.6101694915254237,RGB,02b7d1980c72b1ed6e53dd030008f8bedcf5912d123d7d454ff280c24f6cff22,4100014d15960000,False,,group-000307,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery401.jpg,battery/battery401.jpg,battery,0,4288,225,225,1.0,RGB,887fbc6176dc9ee20fcfccbc24ab44e0d415f55bc3bac1a9d6ad40f731441771,042181071e796698,False,,group-000177,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery402.jpg,battery/battery402.jpg,battery,0,6634,259,195,1.3282051282051281,RGB,29dcc3942e568883b4593d1c4aea66d8bf21dc2c4648b6be5fd7c22cb68a720d,24325c260b814726,False,,group-000308,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery403.jpg,battery/battery403.jpg,battery,0,5120,225,225,1.0,RGB,c2f350bc68321ce5a4e8d995b2953e6636248201a6944cd2b4c32d4aa0e8abb1,9446781f07411103,False,,group-000309,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery404.jpg,battery/battery404.jpg,battery,0,7544,322,156,2.0641025641025643,RGB,1fa26fa80d2f50c8f0408ed1147fa0c9a0a8ff58d76d5d676dc01f8df72e72cc,2181010f9b6f9cb3,False,,group-000310,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery405.jpg,battery/battery405.jpg,battery,0,2693,225,225,1.0,RGB,f4f1885a0953daf085c61d1be2ce7d8a2f3765c9d30704b5e127ff166d72e906,000600033fe00720,False,,group-000311,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery406.jpg,battery/battery406.jpg,battery,0,4617,225,225,1.0,RGB,8e7fbc119d59a85a7227021603f1ea3802207280ccc1bb02385c18956de0a20f,084303014f3c610c,False,,group-000312,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery407.jpg,battery/battery407.jpg,battery,0,3853,225,225,1.0,RGB,00a403efb2669ca223512d6834ab259534fd9878b6a533f4b388716915ccbecc,020861071c7b6418,False,,group-000198,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery408.jpg,battery/battery408.jpg,battery,0,4986,225,225,1.0,RGB,79a6a69abdf7fb11173ac97e17eba5134ecda30c924f3eb563e153c66c1fd4fa,09132543262d3a64,False,,group-000313,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery409.jpg,battery/battery409.jpg,battery,0,2065,212,238,0.8907563025210085,RGB,dd5e4c31043262e8cffc15f364360b734aebeb67368cd1be23fcf6d330c648ab,060006060e000e00,False,,group-000314,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery41.jpg,battery/battery41.jpg,battery,0,7462,252,200,1.26,RGB,72bbd1862d83ca0c20a2ecdd28a00ea90102c2bf2d65bc47eef839bfbe101181,26261e1e1e9e9d5a,False,,group-000315,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery410.jpg,battery/battery410.jpg,battery,0,3786,225,225,1.0,RGB,adb640e3e5e685e4d863f71a400adf09e884bd413553272ac9141b39552c231c,060833460d3ae498,False,,group-000316,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery411.jpg,battery/battery411.jpg,battery,0,5002,259,195,1.3282051282051281,RGB,3c27264bf6a778c5ea3a2e2f54b5a927f36a856f8bf85986d2d7f23bd00b2219,043181071f7c630c,False,,group-000317,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery412.jpg,battery/battery412.jpg,battery,0,7483,309,163,1.8957055214723926,RGB,30eecd91ed739f32b5878af27f098cb37464dbb3326cebb55b0cd642be848385,0261014d4d258bcb,False,,group-000318,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery413.jpg,battery/battery413.jpg,battery,0,4853,225,225,1.0,RGB,d34a9643c3f0869b5f05c74a57581246d27f8fffaba50404e5c50174cc895079,032003010f3c218c,False,,group-000319,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery414.jpg,battery/battery414.jpg,battery,0,3476,225,225,1.0,RGB,3becf36fdbc9c4793cdc3fad7a98aa39bf4522009fa0fa23d0f99265708820df,006001013f780078,False,,group-000320,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery415.jpg,battery/battery415.jpg,battery,0,6448,225,225,1.0,RGB,9346e2f5c1821b8a6502923166fd848673083fa210b31d1a4dfc4ca5718c7334,0c323c0f0b411104,False,,group-000321,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery416.jpg,battery/battery416.jpg,battery,0,4599,225,225,1.0,RGB,01f53223e65ae6e649759fed87e747133f60a1aa9b8e4cb8e8884a16d9ea0aba,1801783f07012003,False,,group-000322,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery417.jpg,battery/battery417.jpg,battery,0,4566,259,194,1.3350515463917525,RGB,08bf0d9e03a02f04e01b4cb6e940b7b73598f95f0e7ae0303a6071ff37fa365c,0118c1011f7e1802,False,,group-000323,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery418.jpg,battery/battery418.jpg,battery,0,3104,225,225,1.0,RGB,22f99afdc3ea4d0015acaace6a7dcba73c4af54fce83435b1819ddfa46740e8d,031801031e390618,False,,group-000286,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery419.jpg,battery/battery419.jpg,battery,0,5596,241,209,1.1531100478468899,RGB,b41b11fd3d623883b85f57c6750585bca29e68c8c71b70096280a2cf596e05d2,1346851f16f61d1a,False,,group-000324,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery42.jpg,battery/battery42.jpg,battery,0,6168,259,194,1.3350515463917525,RGB,5d63af4aeee1cc3c37011b5127752b297333f98a28e2098eab311d399a0da9b5,1796969696969616,False,,group-000036,True
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery420.jpg,battery/battery420.jpg,battery,0,5670,225,225,1.0,RGB,680c9532fa8ff241d0cf5759fcf48e8d637749e0c92b1a91056cfcc074d1c87d,091123860d5a7468,False,,group-000325,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery421.jpg,battery/battery421.jpg,battery,0,4558,225,225,1.0,RGB,ae1dd0d6fc0cd03b00ebe315de0d1f6f595dfff3a9bd93674c13ff349c2bda3f,041141070e79e608,False,,group-000177,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery422.jpg,battery/battery422.jpg,battery,0,4511,258,195,1.323076923076923,RGB,664a48c049ede7d42cdfff236c6973f92a7f8ba52a7e2905a277add3303f50f1,00406d7470010028,False,,group-000326,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery423.jpg,battery/battery423.jpg,battery,0,5830,258,195,1.323076923076923,RGB,d84c69d631c7d325bb52f9fe35839971643d55df8f49bd3e440c1d63c924c1d0,6383030e1d3ae4d8,False,,group-000327,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery424.jpg,battery/battery424.jpg,battery,0,3914,276,183,1.5081967213114753,RGB,4a603505a6644001d2fc2bb34b17c3ee16c5cd1299d26ca9628182eb68564ec5,031003033e3906d8,False,,group-000328,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery425.jpg,battery/battery425.jpg,battery,0,4578,276,183,1.5081967213114753,RGB,74d1b0d6a9350484c0b73600ae5df66143c8b95ebb767cc37f922cf32efe8ec7,0480242524a44000,False,,group-000329,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery426.jpg,battery/battery426.jpg,battery,0,3844,225,225,1.0,RGB,dfa334d32366a8fb8e6268b04071b3cbafd42cab4871dbfa98baa3d1038df186,0c31430e3c628820,False,,group-000330,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery427.jpg,battery/battery427.jpg,battery,0,4811,259,194,1.3350515463917525,RGB,492a109fb523b0f7db6dc02ae181363b58f9c09a1a4aa1fa2101cb835e81c479,001803381f030b03,False,,group-000331,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery428.jpg,battery/battery428.jpg,battery,0,6985,259,194,1.3350515463917525,RGB,b980398400e8fc046fb087511a577ece80c74eacbd78609a219a0498a12370c1,243a7c3f0fc32109,False,,group-000332,False
/Users/blue/Desktop/EmergingAI/TBBA/code/garbage_classification/battery/battery429.jpg,battery/battery429.jpg,battery,0,4431,259,194,1.3350515463917525,RGB,86949fd3e357796204d51859d105af2a6bcb45480f4c3461e77f54cd17947698,2f800f071f1e830e,False,,group-000333,False
